MTHFD2L	MTHFC	MTHFDm	MTHFD2m	MTHFCm
Ftcd	FTCD	GluForTx
FTCD	FTCD	GluForTx
Aldh1l1	FTHFDH
ALDH1L1	FTHFDH
Srr	r0060
SRR	r0060
Shmt2	GHMT2rm
SHMT2	GHMT2rm
Gldc	GCCam
GLDC	GCCam
Amt	GCCbim
AMT	GCCbim
DHFRL1	r0514
Dhfr or	r0226
Mthfd2	MTHFD2m	MTHFCm
MTHFD2	MTHFD2m	MTHFCm
Mthfd1l	FTHFLm
MTHFD1L	FTHFLm
Aldh1l2	FTHFDHm_mitoMap
ALDH1L2	FTHFDHm_mitoMap
Gcat	GLYATm
GCAT	GLYATm
Non-enzymatic	AOBUTDsm
Glo1	LGTHLm_mitoMap
GLO1	LGTHLm_mitoMap
Hagh	GLYOXm
HAGH	GLYOXm
Ldhd	LDH_Dm_mitoMap
LDHD	LDH_Dm_mitoMap
Cps1	CBPSam
CPS1	CBPSam
Otc	OCBTm
OTC	OCBTm
Nos2	NOS1	NOS2
NOS2	NOS1	NOS2
Ggt6	r0129
Ggt7	r0129
GGT6	r0129
GGT7	r0129
Anpep	AMPTASECG
ANPEP	AMPTASECG
Gclc	GLUCYS
GCLC	GLUCYS
Gss	GTHS
GSS	GTHS
Pah	r0399
PAH	r0399
Qdpr	DHPR
QDPR	DHPR
Il4i1	TYRTB_mitoMap
IL4I1	TYRTB_mitoMap
Hpd	34HPPOR
HPD	34HPPOR
Hgd	HGNTOR
HGD	HGNTOR
Gstz1	MACACI
GSTZ1	MACACI
Fah	FUMAC
FAH	FUMAC
Asns	ASNS1
ASNS	ASNS1
Aspg	r0127
ASPG	r0127
Hal	HISD
HAL	HISD
Uroc1	URCN
UROC1	URCN
Amdhd1	IZPN
AMDHD1	IZPN
Gadl1	ASP1DC
GADL1	ASP1DC
Ckb	CKc
Ckm	CKc
CKB	CKc
CKM	CKc
Ckmt2	CK
CKMT2	CK
Acot12	ACOAHi
ACOT12	ACOAHi
Akr1a1	ALCD2yf
AKR1A1	ALCD2yf
Adh1	ALCD2if
Adh5	ALCD2if
ADH1C	ALCD2if
ADH5	ALCD2if
Acss1	ACSm
ACSS1	ACSm
Acss2	ACS
ACSS2	ACS
Adsl	ADSL1
ADSL	ADSL1
Adss	ADSS
Adssl1	ADSS
ADSS	ADSS
ADSSL1	ADSS
Ampd1	AMPD1
AMPD1	AMPD1
Arg1	ARGN
ARG1	ARGN
Asl	ARGSL
ASL	ARGSL
Ass1	ARGSS
ASS1	ARGSS
Arg2	ARGNm
ARG2	ARGNm
Alas1	ALASm
ALAS1	ALASm
Alad	PPBNGS
ALAD	PPBNGS
Hmbs	HMBS
HMBS	HMBS
Uros	UPP3S
UROS	UPP3S
Urod	UPPDC1
UROD	UPPDC1
Cpox	CPPPGO
CPOX	CPPPGO
Ppox	PPPGOmB_mitoMap
PPOX	PPPGOmB_mitoMap
Fech	FCLTm
FECH	FCLTm
Hmox1	HOXG
Hmox2	HOXG
HMOX1	HOXG
HMOX2	HOXG
Blvrb	BILIRED
BLVRB	BILIRED
Blvra	BILIRED2_mitoMap
BLVRA	BILIRED2_mitoMap
Pld3	PCHOLPm_hs
PLD3	PCHOLPm_hs
Gk	GLYK
GK	GLYK
Gpat2	GPAMm_hsB_mitoMap
GPAT2	GPAMm_hsB_mitoMap
Agpat5	AGPAT1B_mitoMap
AGPAT5	AGPAT1B_mitoMap
Tamm41	CDSm
TAMM41	CDSm
Pgs1	PGPPTm
PGS1	PGPPTm
Ptpmt1	PGPP_hsm_mitoMap
PTPMT1	PGPP_hsm_mitoMap
Crls1	CLS_hsm_mitoMap	CLPN_mitoMap
CRLS1	CLS_hsm_mitoMap	CLPN_mitoMap
Cmpk2	CYTK1m
CMPK2	CYTK1m
Sod1	SPODMm
Sod2	SPODMm
SOD1	SPODMm
SOD2	SPODMm
Gpx2	GTHP
GPX2	GTHP
Gpx1	GTHPm
GPX1	GTHPm
Gsr	GTHO	GTHOm
GSR	GTHO	GTHOm
Slc25a1	CITtamB	r0913	CITtbm	r0917	r0917b_mitoMap
SLC25A1	CITtamB	r0913	CITtbm	r0917	r0917b_mitoMap
Slc25a3	PIt2mB_mitoMap
SLC25A3	PIt2mB_mitoMap
Slc25a4	ATPtmB_mitoMap
Slc25a5	ATPtmB_mitoMap
SLC25A4	ATPtmB_mitoMap
SLC25A5	ATPtmB_mitoMap
SLC25A6	ATPtmB_mitoMap
Ucp2	HtmB_mitoMap
Ucp3	HtmB_mitoMap
ucp 1	HtmB_mitoMap
UCP2	HtmB_mitoMap
UCP3	HtmB_mitoMap
UCP1	HtmB_mitoMap
Slc25a10	MALtm	MALSO3tm	MALTSULtm	MALSO4tm	SUCCt2m	r0830	r0830B_mitoMap	r0829	SUCCt3m_mitoMap
SLC25A10	MALSO3tm	MALTSULtm	MALSO4tm	SUCCt2m	r0830	r0830B_mitoMap	r0829	SUCCt3m_mitoMap
Slc25a42	COAtmB_mitoMap	COAtmC_mitoMap
SLC25A42	COAtmB_mitoMap	COAtmC_mitoMap
Slc25a18	GLUt2mB_mitoMap
SLC25A18	GLUt2mB_mitoMap
Slc25a15	ORNt4mB_mitoMap	r2398B_mitoMap	r2402B_mitoMap
SLC25A15	ORNt4mB_mitoMap	r2398B_mitoMap	r2402B_mitoMap
Slc25a29	LYStmB_mitoMap	ORNt3mB_mitoMap	ARGtmB_mitoMap	r1427
SLC25A29	LYStmB_mitoMap	ORNt3mB_mitoMap	ARGtmB_mitoMap	r1427
Mpc1	PYRt2m	ACACt2mB_mitoMap
Mpc2	PYRt2m	ACACt2mB_mitoMap
MPC1	PYRt2m	ACACt2mB_mitoMap
MPC2	PYRt2m	ACACt2mB_mitoMap
Slc25a37	FE2tm
Slc25a28	FE2tm
SLC25A37	FE2tm
SLC25A28	FE2tm
Atp8a1	PSFLIPm	PEFLIPm
Atp8b2	PSFLIPm	PEFLIPm
Atp8b1	PSFLIPm	PEFLIPm
Atp8b4	PSFLIPm	PEFLIPm
Atp9a	PSFLIPm	PEFLIPm
Atp9b	PSFLIPm	PEFLIPm
Atp10a	PSFLIPm	PEFLIPm
Atp10d	PSFLIPm	PEFLIPm
Atp11a	PSFLIPm	PEFLIPm
Atp11b	PSFLIPm	PEFLIPm
Atp11c	PSFLIPm	PEFLIPm
Tmem30a	PSFLIPm	PEFLIPm
Tmem30b	PSFLIPm	PEFLIPm
ATP8A1	PSFLIPm	PEFLIPm
ATP8B1	PSFLIPm	PEFLIPm
ATP8B2	PSFLIPm	PEFLIPm
ATP8B4	PSFLIPm	PEFLIPm
ATP9A	PSFLIPm	PEFLIPm
ATP9B	PSFLIPm	PEFLIPm
ATP10A	PSFLIPm	PEFLIPm
ATP10D	PSFLIPm	PEFLIPm
ATP11A	PSFLIPm	PEFLIPm
ATP11B	PSFLIPm	PEFLIPm
ATP11C	PSFLIPm	PEFLIPm
TMEM30A	PSFLIPm	PEFLIPm
TMEM30B	PSFLIPm	PEFLIPm
