"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene_name","GeneID","orgdb_symbol","orgdb_old_MXAN","orgdb_Name","iMat"
"129","WP_011550258.1",1280.61640749717,0.0941638704797971,0.238632813744396,0.394597327175036,0.693140086403347,0.792725197678952,"MXAN_RS00555",41357616,"MXAN_RS00555","MXAN_0111","hypothetical protein",0
"130","WP_011550259.1",391.596082821577,-0.580921901815093,0.32139613649227,-1.80749497537617,0.0706851374271895,0.15641980796749,"MXAN_RS00560",41357617,"MXAN_RS00560","MXAN_0112","N-acetyltransferase",0
"131","WP_011550260.1",559.3281926186,-1.74062848033765,0.283882571088722,-6.13150879133628,8.70495238419798e-10,2.17339952461987e-08,"MXAN_RS00565",41357618,"MXAN_RS00565","MXAN_0113","hypothetical protein",-1
"132","WP_011550261.1",72.0562281474007,0.81782144613306,0.674854695455096,1.21184819730943,0.225570494845162,0.362755257871181,"MXAN_RS00570",41357619,"MXAN_RS00570","MXAN_0114","lytic transglycosylase domain-containing protein",0
"133","WP_011550262.1",730.687223235325,-0.539437072898182,0.271433799975542,-1.98736145957795,0.0468823553923674,0.11540267897922,"MXAN_RS00575",41357620,"MXAN_RS00575","MXAN_0115","hypothetical protein",0
"134","WP_011550263.1",884.452001870012,-0.959956468038564,0.239478511417789,-4.00852862478272,6.10982339221927e-05,0.000506043185045468,"MXAN_RS00580",41357621,"MXAN_RS00580","MXAN_0116","ATPase AAA",-1
"135","WP_011550264.1",751.477153756555,-0.535129428221846,0.269577535760693,-1.98506684435637,0.047137035025263,0.115800822944416,"MXAN_RS00585",41357622,"MXAN_RS00585","MXAN_0117","serine/threonine protein kinase",0
"136","WP_011550265.1",91.3678948648972,-0.242281703767745,0.402572458622793,-0.601833778188887,0.547284788249558,0.677747094194405,"MXAN_RS00590",41357623,"MXAN_RS00590","MXAN_0118","hypothetical protein",0
"137","WP_011550266.1",254.409365084226,0.390044783341434,0.380284491718664,1.02566576296251,0.305049157646853,0.451577603725986,"MXAN_RS00595",41357624,"MXAN_RS00595","MXAN_0119","hypothetical protein",0
"138","WP_011550267.1",342.764283827454,0.22586410191779,0.289073768764645,0.781337244410032,0.434604170251997,0.577229996312038,"MXAN_RS00600",41357625,"MXAN_RS00600","MXAN_0120","hypothetical protein",0
"139","WP_011550270.1",1253.44293995952,-1.5381012123974,0.373299212116331,-4.12029054033493,3.78394933005385e-05,0.000333442389173927,"MXAN_RS00615",41357628,"MXAN_RS00615","MXAN_0123","DUF1688 domain-containing protein",-1
"140","WP_011550271.1",404.744915525884,-1.97359291923357,0.436585004713434,-4.52052383367815,6.16867993347976e-06,6.83414363691463e-05,"MXAN_RS00620",41357629,"MXAN_RS00620","MXAN_0124","uracil phosphoribosyltransferase",-1
"141","WP_011550273.1",1501.38886864069,-0.660288555709921,0.262796891926035,-2.51254324535833,0.0119864413125894,0.0407491697508897,"MXAN_RS00630",41357631,"MXAN_RS00630","MXAN_0126","metallophosphatase",0
"142","WP_011550275.1",5680.08261193043,0.284239068647138,0.279467566854688,1.01707354397561,0.309118444730767,0.456327164233016,"MXAN_RS00635",41357632,"MXAN_RS00635","MXAN_0128","hypothetical protein",0
"143","WP_011550276.1",597.614219689793,-1.15874726968885,0.298824643400068,-3.87768310037776,0.000105455956037423,0.00081651347534144,"MXAN_RS00640",41357633,"MXAN_RS00640","MXAN_0129","hypothetical protein",-1
"144","WP_011550277.1",2345.415803634,-0.726820512561205,0.293964606972118,-2.47247626184516,0.0134180624571664,0.0444537828809297,"MXAN_RS00645",41357634,"MXAN_RS00645","MXAN_0130","hypothetical protein",0
"145","WP_011550278.1",285.97314600646,-0.0520795981444057,0.522005055151338,-0.0997683789274932,0.92052821272346,0.951092831086896,"MXAN_RS00650",41357635,"MXAN_RS00650","MXAN_0131","chloride channel protein",0
"146","WP_011550279.1",2928.85856211618,-0.73056495034651,0.341475376718992,-2.1394366919396,0.032400317993602,0.0870111423592796,"MXAN_RS00655",41357636,"MXAN_RS00655","MXAN_0133","SGNH/GDSL hydrolase family protein",0
"147","WP_011550281.1",80.526533525258,0.675843443996838,0.582157413924012,1.16092903368067,0.245670760547279,0.385908982340107,"MXAN_RS00660",41357637,"MXAN_RS00660","MXAN_0134","hypothetical protein",0
"148","WP_011550282.1",261.444396152767,-0.281321721745203,0.307810875405308,-0.913943412086318,0.360746580912404,0.50754068405872,"MXAN_RS00665",41357638,"MXAN_RS00665","MXAN_0135","hypothetical protein",0
"149","WP_011550283.1",428.075007709981,0.0521338821598323,0.360957801764851,0.144432069081015,0.885159294823928,0.927313473315303,"MXAN_RS00670",41357639,"lnt","MXAN_0136","apolipoprotein N-acyltransferase",0
"150","WP_011550284.1",559.333713840437,-0.0690050647460329,0.262556219167051,-0.262820149394856,0.79268920437576,0.864104024194109,"MXAN_RS00675",41357640,"MXAN_RS00675","MXAN_0137","hypothetical protein",0
"151","WP_011550285.1",1435.51203974199,0.719591355261235,0.259671132780723,2.77116423206305,0.0055856246430897,0.0222231751821773,"MXAN_RS00680",41357641,"MXAN_RS00680","MXAN_0138","GMC family oxidoreductase",0
"152","WP_011550286.1",314.788032045718,0.472811626381713,0.340661700296052,1.38792128956914,0.165161014248333,0.288496484643727,"MXAN_RS00685",41357642,"MXAN_RS00685","MXAN_0139","alpha/beta hydrolase",0
"153","WP_011550287.1",2287.39514096421,-0.722447833587005,0.247306769582714,-2.92126185953586,0.00348616677558788,0.0150804615508952,"MXAN_RS00690",41357643,"MXAN_RS00690","MXAN_0140","RNA-directed DNA polymerase",0
"154","WP_011550288.1",2098.42594586592,-0.471230723382963,0.253323766062822,-1.86019152765202,0.0628584333047981,0.142861960390291,"MXAN_RS00695",41357644,"MXAN_RS00695","MXAN_0141","hypothetical protein",0
"155","WP_011550289.1",3875.46798840445,-0.941036427068074,0.228601113071234,-4.11649975988892,3.84669730358448e-05,0.000338538839323124,"MXAN_RS00700",41357645,"MXAN_RS00700","MXAN_0142","hypothetical protein",-1
"156","WP_011550290.1",287.742075635174,-0.533107601622684,0.300329040280765,-1.77507843105783,0.0758849378251998,0.164959970521594,"MXAN_RS00705",41357646,"MXAN_RS00705","MXAN_0143","cupin",0
"157","WP_011550291.1",1907.34687763139,-1.04493480051561,0.246579659970074,-4.23771693351522,2.25804205454206e-05,0.00021581370038626,"MXAN_RS00710",41357647,"MXAN_RS00710","MXAN_0144","hypothetical protein",-1
"158","WP_011550292.1",106.320761605908,0.177390365621734,0.544472299615363,0.325802370014139,0.744573885478282,0.830018206746888,"MXAN_RS00715",41357648,"MXAN_RS00715","MXAN_0145","scramblase",0
"159","WP_011550293.1",657.011704098727,-0.323920195823542,0.346153250013542,-0.935771066170459,0.349391071677712,0.495893693532246,"MXAN_RS00720",41357649,"MXAN_RS00720","MXAN_0146","carboxypeptidase regulatory-like domain-containing protein",0
"160","WP_011550294.1",186.600712535579,0.415410465516795,0.340360767136647,1.2205004384363,0.222275223440598,0.35896380706097,"MXAN_RS00725",41357650,"MXAN_RS00725","MXAN_0147","1-acyl-sn-glycerol-3-phosphate acyltransferase",0
"161","WP_011550295.1",903.334435953313,0.0239503755705762,0.376949615027061,0.0635373392511804,0.949338626873514,0.969456502339268,"MXAN_RS00730",41357651,"MXAN_RS00730","MXAN_0148","hypothetical protein",0
"162","WP_011550298.1",146.084959112936,-0.564242451355208,0.673930830159761,-0.837240894917138,0.402457174703695,0.547332226343628,"MXAN_RS00745",41357654,"MXAN_RS00745","MXAN_0151","class I SAM-dependent methyltransferase",0
"163","WP_011550299.1",47.4001916138911,-0.694146102222582,0.884004571639236,-0.78522908646887,0.432319264613689,0.574896189203576,"MXAN_RS00750",41357655,"MXAN_RS00750","MXAN_0152","hypothetical protein",0
"164","WP_011550300.1",99.0143053533302,-0.367790508920546,0.7775050813856,-0.473039363633615,0.636185095818759,0.752351380691105,"MXAN_RS00755",41357656,"MXAN_RS00755","MXAN_0153","sensor histidine kinase",0
"165","WP_011550302.1",180.141402631639,0.317720870170043,0.425975705401747,0.745866175326581,0.455748259824055,0.597690719447676,"MXAN_RS00765",41357658,"MXAN_RS00765","MXAN_0155","threonine transporter RhtB",0
"166","WP_011550303.1",255.004473160535,0.290067498181408,0.340698822188031,0.851389788548551,0.394552862282934,0.53905553640201,"MXAN_RS00770",41357659,"MXAN_RS00770","MXAN_0156","hypothetical protein",0
"167","WP_011550304.1",652.783700480977,-0.392623174518441,0.298646775693881,-1.31467407811858,0.18861946201731,0.319215621886491,NA,NA,NA,NA,NA,-1
"168","WP_011550305.1",2326.67493514957,-0.226614121408477,0.281717837721179,-0.804401039144569,0.421165401248219,0.564441183332224,"MXAN_RS00780",41357661,"MXAN_RS00780","MXAN_0158","alpha/beta hydrolase",0
"169","WP_011550306.1",349.737993496893,-1.02932382256681,0.267174232732265,-3.85263134113045,0.000116855259830763,0.000895717013897427,"MXAN_RS00785",41357662,"MXAN_RS00785","MXAN_0159","hypothetical protein",-1
"170","WP_011550307.1",43.2907283018797,1.91495148080068,0.864682275110694,2.21463020108228,0.0267854573072656,0.0754922643371646,"MXAN_RS00790",41357663,"MXAN_RS00790","MXAN_0160","molybdopterin-binding oxidoreductase",1
"171","WP_011550309.1",82.1899136544112,0.293597416029129,0.790223768057197,0.371537060636575,0.710237557735596,0.805239718716023,"MXAN_RS00800",41357665,"MXAN_RS00800","MXAN_0162","porin",0
"172","WP_011550311.1",110.903333289523,0.346512483273346,0.741305534342065,0.467435446277746,0.64018836731422,0.755506000185841,"MXAN_RS00810",41357667,"MXAN_RS00810","MXAN_0164","potassium-transporting ATPase subunit KdpA",0
"173","WP_011550312.1",253.764920390566,0.0103610809354324,0.520733120899719,0.0198971037554335,0.984125455557193,0.989726870146616,"MXAN_RS00815",41357668,"kdpB","MXAN_0165","K(+)-transporting ATPase subunit B",0
"174","WP_011550313.1",79.1988399865721,-0.139903320905798,0.713467144736966,-0.196089367166831,0.844540218477108,0.899772208646529,"MXAN_RS00820",41357669,"MXAN_RS00820","MXAN_0166","potassium-transporting ATPase subunit C",0
"175","WP_011550314.1",534.030407547031,0.191473143626875,0.308457585717536,0.620743831543221,0.534768185060919,0.666984174344759,"MXAN_RS00825",41357670,"MXAN_RS00825","MXAN_0167","histidine kinase",0
"176","WP_011550315.1",949.296838753867,0.403859288682435,0.343395765657513,1.17607533077512,0.239564774855883,0.379329242539497,"MXAN_RS00830",41357671,"MXAN_RS00830","MXAN_0168","PAS domain-containing sensor histidine kinase",0
"177","WP_011550317.1",399.766835395079,1.83663047114055,0.317639268557907,5.78212662269033,7.37621521935122e-09,1.54967984989479e-07,"MXAN_RS00840",41357673,"MXAN_RS00840","MXAN_0170","type II toxin-antitoxin system MqsA family antitoxin",1
"178","WP_011550319.1",538.858383665128,0.239416171411682,0.279398406127714,0.856898844663575,0.391500791354691,0.536028601872675,"MXAN_RS00850",41357675,"MXAN_RS00850","MXAN_0172","sigma-54-dependent Fis family transcriptional regulator",0
"179","WP_011550320.1",545.155155672562,-0.198760285047922,0.285694829455532,-0.695708373255171,0.486611480676194,0.625021381796767,"MXAN_RS00855",41357676,"MXAN_RS00855","MXAN_0173","hypothetical protein",0
"180","WP_011550321.1",5630.74207707362,-0.817603073887941,0.263253480027882,-3.10576359256997,0.00189788382283353,0.0092295818088538,"MXAN_RS00860",41357677,"MXAN_RS00860","MXAN_0174","methyl-accepting chemotaxis protein",0
"181","WP_011550322.1",601.734061588142,0.268275614317598,0.256705905248663,1.04506989840272,0.295990665155715,0.442349094250278,"MXAN_RS00865",41357678,"MXAN_RS00865","MXAN_0175","formate--tetrahydrofolate ligase",0
"182","WP_011550323.1",252.526344572329,0.777055111759783,0.537626647098102,1.4453433734247,0.148361460531003,0.267423181930196,"MXAN_RS00870",41357679,"MXAN_RS00870","MXAN_0176","PAS domain-containing sensor histidine kinase",0
"183","WP_011550326.1",54.7633227838869,2.70222903902352,0.625053045098076,4.3231995431676,1.53782523604805e-05,0.000153769118580472,"MXAN_RS00885",41357682,"MXAN_RS00885","MXAN_0179","MBL fold metallo-hydrolase",1
"184","WP_011550329.1",3843.9564334013,0.11131546273396,0.264832114587635,0.420324638147782,0.674248313472844,0.780236667133687,"MXAN_RS00900",41357685,"MXAN_RS00900","MXAN_0182","AsmA family protein",0
"185","WP_011550330.1",40.4992285889702,0.36165999263853,0.569165143953007,0.635421892013103,0.525153293844893,0.659058992768241,"MXAN_RS00905",41357686,"MXAN_RS00905","MXAN_0183","hypothetical protein",0
"186","WP_011550331.1",68.8450491716352,0.226209964203953,0.572384120370276,0.395206568724544,0.692690445315419,0.792648598251172,"MXAN_RS00910",41357687,"MXAN_RS00910","MXAN_0184","hypothetical protein",0
"187","WP_011550332.1",175.874179667402,1.21784538684812,0.578703291957498,2.10443832577605,0.0353402291879047,0.093270593387151,"MXAN_RS00915",41357688,"MXAN_RS00915","MXAN_0185","hypothetical protein",1
"188","WP_011550333.1",229.23404130703,0.81449062231897,0.471224824786262,1.72845440112033,0.0839067894417355,0.177448153815275,"MXAN_RS00920",41357689,"MXAN_RS00920","MXAN_0186","DUF885 domain-containing protein",0
"189","WP_011550334.1",98.0527908578258,1.15144758185123,0.500067116115704,2.3025860824346,0.021302142960113,0.0629322066781515,"MXAN_RS00930",41357691,"MXAN_RS00930","MXAN_0188","hypothetical protein",0
"190","WP_011550335.1",334.856250866577,0.0493099443033128,0.316350174981477,0.155871398857927,0.876134390124338,0.921599517751655,"MXAN_RS00935",41357692,"MXAN_RS00935","MXAN_0189","hypothetical protein",0
"191","WP_011550339.1",255.034686074114,-0.861399707948799,0.369234741974598,-2.33293244114082,0.0196516913942397,0.0591352861998715,"MXAN_RS00955",41357696,"MXAN_RS00955","MXAN_0193","hypothetical protein",-1
"192","WP_011550341.1",2916.63525989833,-0.333273378187314,0.228466287536388,-1.45874203927892,0.14463612073968,0.262424304375234,"MXAN_RS00965",41357698,"MXAN_RS00965","MXAN_0195","PAS domain S-box protein",0
"193","WP_011550342.1",1553.11816016442,-0.823494294787709,0.227011142788521,-3.62755010468742,0.000286123262534462,0.00191239127267214,"MXAN_RS00970",41357699,"MXAN_RS00970","MXAN_0196","histidine kinase",0
"194","WP_011550344.1",113.19707593334,-0.664245647574346,0.519410777524223,-1.27884456063942,0.200951798548524,0.334543521544206,"MXAN_RS00980",41357701,"MXAN_RS00980","MXAN_0198","elongation factor GreAB",0
"195","WP_011550345.1",273.515301161527,-0.11521151682856,0.326958799153615,-0.35237319542035,0.724558401450306,0.81477348962044,"MXAN_RS00985",41357702,"MXAN_RS00985","MXAN_0199","rhodanese-like domain-containing protein",0
"196","WP_011550346.1",371.244901572198,0.0536862235533634,0.287952700458521,0.186441118516604,0.852098849754636,0.905305762204625,"MXAN_RS00990",41357703,"MXAN_RS00990","MXAN_0200","EamA family transporter",0
"197","WP_011550347.1",2527.34335340597,-1.59664192734341,0.305068135080633,-5.23372238441555,1.66129913335851e-07,2.76522036907573e-06,"MXAN_RS00995",41357704,"MXAN_RS00995","MXAN_0201","alpha/beta hydrolase",-1
"198","WP_011550348.1",288.590041992477,0.728869924975473,0.510085654488153,1.42891672910672,0.153028168553042,0.273900547921822,"MXAN_RS01000",41357705,"MXAN_RS01000","MXAN_0202","NAD(P)/FAD-dependent oxidoreductase",0
"199","WP_011550349.1",68.8845415105608,0.708678959162433,0.683823242985876,1.03634815931091,0.300039746085527,0.446358609472196,"MXAN_RS01005",41357706,"MXAN_RS01005","MXAN_0203","RNA polymerase sigma factor",0
"200","WP_011550350.1",99.8929909475378,-0.523263450213892,0.436309809405192,-1.1992933437074,0.230413902412061,0.367968065242529,"MXAN_RS01010",41357707,"MXAN_RS01010","MXAN_0204","class I SAM-dependent methyltransferase",0
"201","WP_011550351.1",504.379289016338,0.099464800573341,0.379212934892065,0.262292742207361,0.793095757088388,0.864340164810387,"MXAN_RS01015",41357708,"MXAN_RS01015","MXAN_0205","diacylglyceryl transferase",0
"202","WP_011550352.1",3175.17559018747,-0.588683971619413,0.384564420703796,-1.53078116415985,0.125823486339577,0.238331403069275,"MXAN_RS01020",41357709,"MXAN_RS01020","MXAN_0206","peptidase S8",0
"203","WP_011550353.1",1084.63273266611,-2.614052124875,0.318307284708981,-8.21235406932314,2.16893581439624e-16,1.66068185522272e-14,"MXAN_RS01025",41357710,"MXAN_RS01025","MXAN_0207","hypothetical protein",-1
"204","WP_011550357.1",278.448625161961,-0.161296069985333,0.435398030293463,-0.370456590895961,0.711042314804096,0.805886939361024,"MXAN_RS01040",41357713,"MXAN_RS01040","MXAN_0211","KR domain-containing protein",0
"205","WP_011550358.1",1472.09491400879,2.71140238575167,0.334135575829955,8.11467734022889,4.870772463279e-16,3.53310453099533e-14,"MXAN_RS01045",41357714,"MXAN_RS01045","MXAN_0212","PLP-dependent aminotransferase family protein",1
"206","WP_011550359.1",304.515592098281,1.84137959075184,0.495704503435556,3.71467190229234,0.00020346751584749,0.00141482810464687,"MXAN_RS01050",41357715,"MXAN_RS01050","MXAN_0213","Lrp/AsnC family transcriptional regulator",1
"207","WP_011550360.1",210.851591118127,-1.28177570847536,0.385685857408459,-3.32336714933755,0.000889377740785802,0.00491475702626701,"MXAN_RS01055",41357716,"MXAN_RS01055","MXAN_0214","TetR/AcrR family transcriptional regulator",-1
"208","WP_011550361.1",329.176522503551,-1.19141567323327,0.341373712302634,-3.49006273856571,0.000482907163078681,0.00296587634650195,"MXAN_RS01060",41357717,"MXAN_RS01060","MXAN_0215","ketoacyl-ACP synthase III",-1
"209","WP_011550363.1",1393.60312631155,0.47414325937126,0.239078202229394,1.98321409041014,0.0473435206510111,0.11610113907691,"MXAN_RS01070",41357719,"MXAN_RS01070","MXAN_0217","hypothetical protein",0
"210","WP_011550365.1",325.958237571702,0.461241876524229,0.313745154023062,1.47011633680986,0.141530248466916,0.258696271136743,"MXAN_RS01075",41357720,"MXAN_RS01075","MXAN_0219","hypothetical protein",0
"211","WP_011550366.1",120.441416791457,0.53777917953608,0.484968597141878,1.10889484949219,0.267475545999862,0.411147443115113,"MXAN_RS01080",41357721,"MXAN_RS01080","MXAN_0220","alpha/beta hydrolase",0
"212","WP_011550367.1",214.585800391794,-0.304875925532166,0.376949597327886,-0.808797589103069,0.41863158320748,0.562418654655059,"MXAN_RS01085",41357722,"MXAN_RS01085","MXAN_0221","alpha/beta hydrolase",0
